             t,             x,             y,             z,       particle
    5.326658323,    5.787048824,    10.30758483,    13.01790985,              4
    5.336670839,    6.239102425,    11.10159849,    13.28502487,              4
    5.346683354,    6.725352031,    11.93726448,    13.64992661,              4
     5.35669587,    7.246543276,     12.8090866,    14.12655157,              4
    5.366708385,    7.802797609,    13.70878624,    14.73012347,              4
    5.376720901,    8.393396472,    14.62468287,    15.47681715,              4
    5.386733417,    9.016525112,    15.54105891,    16.38316422,              4
    5.396745932,    9.668978492,    16.43757289,    17.46511572,              4
    5.406758448,    10.34583793,    17.28881895,    18.73667687,              4
    5.416770964,    11.04013603,    18.06416827,    20.20804789,              4
    5.426783479,    11.74253926,    18.72806341,     21.8832569,              4
    5.436795995,    12.44109167,    19.24095657,    23.75736872,              4
    5.446808511,    13.12107816,    19.56106998,    25.81350513,              4
    5.456821026,    13.76507734,    19.64708951,    28.02010953,              4
    5.466833542,    14.35327856,    19.46176581,    30.32909351,              4
    5.476846058,    14.86412729,    18.97618874,    32.67563976,              4
    5.486858573,    15.27533343,    18.17425071,    34.98039818,              4
    5.496871089,    15.56522516,    17.05658567,    37.15450498,              4
    5.506883605,    15.71436121,     15.6431541,    39.10725512,              4
     5.51689612,     15.7072405,    13.97372473,    40.75548569,              4
    5.526908636,    15.53388892,    12.10581584,    42.03304039,              4
    5.536921151,    15.19108161,    10.11015328,    42.89839416,              4
    5.546933667,    14.68298878,    8.064248069,    43.33881106,              4
    5.556946183,    14.02111471,    6.045123945,    43.37023413,              4
    5.566958698,    13.22351563,    4.122400105,    43.03316334,              4
    5.576971214,    12.31340408,    2.352807758,    42.38568067,              4
     5.58698373,    11.31734445,   0.7768454513,    41.49524701,              4
    5.596996245,    10.26329455,  -0.5822151911,    40.43085456,              4
    5.607008761,    9.178743574,    -1.71722772,    39.25669746,              4
    5.617021277,    8.089146445,   -2.634551541,    38.02794025,              4
    5.627033792,    7.016776646,   -3.350624262,    36.78862077,              4
    5.637046308,    5.980036556,   -3.888387595,    35.57134402,              4
    5.647058824,     4.99319414,   -4.274063227,    34.39824013,              4
    5.657071339,    4.066468404,   -4.534565868,    33.28264291,              4
    5.667083855,    3.206364976,   -4.695649019,    32.23103407,              4
     5.67709637,    2.416163577,   -4.780739855,    31.24493216,              4
    5.687108886,    1.696473234,   -4.810341498,    30.32253832,              4
    5.697121402,    1.045791761,   -4.801854338,    29.46005825,              4
    5.707133917,   0.4610271506,   -4.769675838,    28.65269355,              4
    5.717146433, -0.06204314821,   -4.725463667,    27.89533779,              4
    5.727158949,  -0.5283852001,   -4.678477396,    27.18303154,              4
    5.737171464,  -0.9433944197,   -4.635941977,    26.51123347,              4
     5.74718398,   -1.312649175,   -4.603398522,    25.87595965,              4
    5.757196496,    -1.64172411,   -4.585023889,    25.27383367,              4
    5.767209011,   -1.936054088,   -4.583911152,     24.7020808,              4
    5.777221527,   -2.200839794,   -4.602309384,    24.15849014,              4
    5.787234043,   -2.440986753,   -4.641824719,    23.64136172,              4
    5.797246558,    -2.66107055,   -4.703586256,    23.14944941,              4
    5.807259074,    -2.86532212,   -4.788380943,    22.68190662,              4
    5.817271589,   -3.057628003,   -4.896761487,    22.23823851,              4
    5.827284105,   -3.241541351,   -5.029131014,    21.81826261,              4
    5.837296621,   -3.420300317,   -5.185807654,    21.42207841,              4
    5.847309136,   -3.596851051,   -5.367071784,    21.05004559,              4
    5.857321652,   -3.773873124,   -5.573198079,    20.70277028,              4
    5.867334168,    -3.95380562,   -5.804474087,    20.38109837,              4
    5.877346683,   -4.138872467,   -6.061206549,    20.08611486,              4
    5.887359199,   -4.331105875,   -6.343716278,    19.81914823,              4
    5.897371715,   -4.532366915,   -6.652321972,    19.58177866,              4
     5.90738423,   -4.744362421,   -6.987312975,    19.37584906,              4
    5.917396746,   -4.968657476,   -7.348910637,    19.20347744,              4
    5.927409262,   -5.206682792,   -7.737217614,    19.06706945,              4
    5.937421777,   -5.459736274,   -8.152154212,    18.96932898,              4
    5.947434293,   -5.728978068,   -8.593380727,    18.91326502,              4
    5.957446809,   -6.015418334,   -9.060204743,    18.90219195,              4
    5.967459324,   -6.319896975,   -9.551472518,    18.93971993,              4
     5.97747184,   -6.643054529,   -10.06544411,    19.02973173,              4
    5.987484355,   -6.985293487,   -10.59965271,    19.17634089,              4
    5.997496871,    -7.34672941,   -11.15075005,    19.38382593,              4
    6.007509387,   -7.727131474,   -11.71434165,    19.65653428,              4
    6.017521902,   -8.125852491,   -12.28481844,    19.99874928,              4
    6.027534418,   -8.541749086,   -12.85519472,     20.4145135,              4
    6.037546934,   -8.973093649,   -13.41696659,    20.90740247,              4
    6.047559449,   -9.417480944,   -13.96001001,    21.48024448,              4
    6.057571965,   -9.871733851,   -14.47254232,    22.13478548,              4
    6.067584481,    -10.3318147,   -14.94117582,    22.87130304,              4
    6.077596996,   -10.79275081,   -15.35109455,    23.68818041,              4
    6.087609512,   -11.24858518,   -15.68638532,    24.58146096,              4
    6.097622028,    -11.6923652,   -15.93054862,    25.54441429,              4
    6.107634543,   -12.11618354,   -16.06720402,    26.56715725,              4
    6.117647059,   -12.51128559,   -16.08098501,    27.63638405,              4
    6.127659574,   -12.86825553,   -15.95859222,    28.73526775,              4
     6.13767209,    -13.1772892,   -15.68994114,     29.8435966,              4
    6.147684606,   -13.42855439,   -15.26930747,    30.93820075,              4
    6.157697121,    -13.6126297,    -14.6963439,    31.99370421,              4
    6.167709637,   -13.72100112,   -13.97682683,    32.98360284,              4
    6.177722153,   -13.74658369,   -13.12299588,     33.8816237,              4
    6.187734668,   -13.68422491,   -12.15337912,    34.66326982,              4
    6.197747184,   -13.53114033,   -11.09205268,    35.30740581,              4
      6.2077597,   -13.28723157,   -9.967358183,    35.79770741,              4
    6.217772215,   -12.95524423,   -8.810182777,    36.12379063,              4
    6.227784731,   -12.54073808,   -7.651979063,    36.28186306,              4
    6.237797247,   -12.05186218,   -6.522747917,    36.27479978,              4
    6.247809762,   -11.49895075,   -5.449216073,    36.11162935,              4
    6.257822278,   -10.89397729,   -4.453408069,    35.80650516,              4
    6.267834793,   -10.24992036,   -3.551745745,    35.37731344,              4
    6.277847309,   -9.580102903,   -2.754722894,    34.84411374,              4
    6.287859825,   -8.897564902,   -2.067116928,    34.22761242,              4
     6.29787234,   -8.214520105,   -1.488631201,    33.54783784,              4
    6.307884856,   -7.541931214,   -1.014822288,    32.82312781,              4
    6.317897372,   -6.889220322,  -0.6381586881,     32.0694741,              4
    6.327909887,   -6.264114158,  -0.3490760284,    31.30020953,              4
    6.337922403,   -5.672610345,  -0.1369286559,    30.52598157,              4
    6.347934919,   -5.119042176,  0.00922229945,    29.75493498,              4
    6.357947434,   -4.606215729,   0.1000076839,    28.99302356,              4
     6.36795995,   -4.135593387,    0.145331272,    28.24438128,              4
    6.377972466,   -3.707500922,   0.1541106253,    27.51169929,              4
    6.387984981,   -3.321339767,   0.1341471613,     26.7965739,              4
    6.397997497,   -2.975791074,  0.09209323181,     26.0998059,              4
    6.408010013,   -2.669002643,  0.03348681587,     25.4216443,              4
    6.418022528,   -2.398753698, -0.03717063629,    24.76197549,              4
    6.428035044,   -2.162595391,  -0.1163121845,    24.12046379,              4
    6.438047559,   -1.957967071,  -0.2011930621,     23.4966516,              4
    6.448060075,    -1.78228967,  -0.2897775729,    22.89002746,              4
    6.458072591,    -1.63303846,  -0.3806313976,    22.30007015,              4
    6.468085106,   -1.507797754,  -0.4728229798,    21.72627538,              4
    6.478097622,   -1.404300276,  -0.5658358831,    21.16817053,              4
    6.488110138,   -1.320453837,  -0.6594927997,    20.62532166,              4
    6.498122653,   -1.254357733,  -0.7538911018,     20.0973357,              4
    6.508135169,    -1.20431107,  -0.8493493404,    19.58386007,              4
    6.518147685,   -1.168814897,   -0.946363821,    19.08458118,              4
      6.5281602,    -1.14656979,   -1.045574251,    18.59922271,              4
    6.538172716,   -1.136470236,   -1.147737416,    18.12754439,              4
    6.548185232,   -1.137596954,    -1.25370787,    17.66934139,              4
    6.558197747,   -1.149208045,   -1.364424677,    17.22444492,              4
    6.568210263,   -1.170729709,   -1.480903333,    16.79272366,              4
    6.578222778,   -1.201747071,   -1.604232081,    16.37408665,              4
    6.588235294,   -1.241995572,   -1.735571946,    15.96848719,              4
     6.59824781,   -1.291353209,    -1.87615986,    15.57592831,              4
    6.608260325,   -1.349833874,     -2.0273144,    15.19646963,              4
    6.618272841,   -1.417581927,   -2.190443644,     14.8302359,              4
    6.628285357,   -1.494868099,   -2.367054775,     14.4774275,              4
    6.638297872,   -1.582086766,   -2.558765049,    14.13833305,              4
    6.648310388,   -1.679754595,   -2.767313762,    13.81334472,              4
    6.658322904,   -1.788510511,   -2.994574836,    13.50297632,              4
    6.668335419,   -1.909116944,   -3.242569577,    13.20788513,              4
    6.678347935,   -2.042462207,   -3.513479071,    12.92889764,              4
    6.688360451,   -2.189563894,   -3.809655522,    12.66704026,              4
    6.698372966,   -2.351573056,   -4.133631638,    12.42357552,              4
    6.708385482,   -2.529778915,   -4.488126842,    12.20004479,              4
    6.718397997,   -2.725613707,   -4.876048727,     11.9983184,              4
    6.728410513,   -2.940657209,   -5.300487602,    11.82065416,              4
    6.738423029,   -3.176640249,   -5.764701316,     11.6697652,              4
    6.748435544,   -3.435446355,   -6.272086654,    11.54889795,              4
     6.75844806,   -3.719110385,   -6.826132484,    11.46192085,              4
    6.768460576,   -4.029812595,   -7.430348481,    11.41342377,              4
    6.778473091,   -4.369866184,   -8.088161579,    11.40882732,              4
    6.788485607,   -4.741695723,   -8.802770417,    11.45450008,              4
    6.798498123,   -5.147803193,    -9.57694591,     11.5578795,              4
    6.808510638,   -5.590717464,   -10.41276394,    11.72758991,              4
    6.818523154,   -6.072922111,    -11.3112543,    11.97354664,              4
     6.82853567,    -6.59675533,   -12.27194911,     12.3070306,              4
    6.838548185,   -7.164274708,   -13.29231453,    12.74071054,              4
    6.848560701,   -7.777078691,   -14.36705373,    13.28858193,              4
    6.858573217,   -8.436076195,   -15.48727794,    13.96578182,              4
    6.868585732,   -9.141196369,   -16.63955905,    14.78822852,              4
    6.878598248,   -9.891032637,   -17.80490406,    15.77202553,              4
    6.888610763,   -10.68241978,    -18.9577317,    16.93256353,              4
    6.898623279,   -11.50995097,    -20.0649852,    18.28325637,              4
    6.908635795,   -12.36545439,   -21.08558077,    19.83386336,              4
     6.91864831,   -13.23746703,   -21.97045896,    21.58838783,              4
    6.928660826,   -14.11076622,   -22.66355891,    23.54260826,              4
    6.938673342,   -14.96604549,   -23.10404386,    25.68139877,              4
    6.948685857,   -15.77984533,    -23.2300347,    27.97612799,              4
    6.958698373,   -16.52486427,   -22.98392215,     30.3825762,              4
    6.968710889,   -17.17077005,   -22.31901379,    32.83994761,              4
    6.978723404,   -17.68559443,   -21.20685786,    35.27162671,              4
     6.98873592,   -18.03772077,   -19.64415779,    37.58826815,              4
    6.998748436,   -18.19836447,   -17.65788946,    39.69355509,              4
    7.008760951,   -18.14431697,   -15.30720949,    41.49248332,              4
    7.018773467,   -17.86060622,    -12.6811051,     42.9013712,              4
    7.028785982,   -17.34265611,   -9.891477747,     43.8581073,              4
    7.038798498,   -16.59753827,   -7.062334419,     44.3306646,              4
    7.048811014,   -15.64401789,   -4.316723978,    44.32189315,              4
    7.058823529,    -14.5112885,   -1.763709597,    43.86920945,              4
    7.068836045,   -13.23653061,   0.5122276939,    43.03895896,              4
    7.078848561,   -11.86165478,    2.457492047,    41.91659715,              4
    7.088861076,    -10.4297401,    4.050567828,    40.59490996,              4
    7.098873592,   -8.981709303,    5.298530615,    39.16284754,              4
    7.108886108,   -7.553685311,    6.230312062,    37.69706196,              4
    7.118898623,   -6.175285574,    6.888623359,    36.25718588,              4
    7.128911139,   -4.868894681,    7.322287624,    34.88474903,              4
    7.138923655,    -3.64977645,    7.580142941,    33.60482694,              4
     7.14893617,   -2.526784511,    7.706967635,    32.42922106,              4
    7.158948686,   -1.503409296,    7.741310047,    31.36009757,              4
    7.168961202,   -0.578937362,    7.714791172,    30.39335391,              4
    7.178973717,   0.2504354914,    7.652368646,    29.52134487,              4
    7.188986233,   0.9906288069,    7.573117162,    28.73487572,              4
    7.198998748,    1.648877642,    7.491204766,    28.02453138,              4
    7.209011264,    2.233110355,    7.416867658,    27.38147918,              4
     7.21902378,    2.751486085,    7.357281605,    26.79789172,              4
    7.229036295,    3.212065637,    7.317291152,    26.26711664,              4
    7.239048811,    3.622588189,    7.299993884,    25.78369037,              4
    7.249061327,    3.990328758,    7.307194559,    25.34326491,              4
    7.259073842,    4.322015338,    7.339750168,    24.94249282,              4
    7.269086358,    4.623788821,    7.397827161,    24.57889899,              4
    7.279098874,    4.901192655,    7.481089632,    24.25075503,              4
    7.289111389,    5.159182353,     7.58883387,     23.9569646,              4
    7.299123905,    5.402147505,    7.720081454,    23.69696292,              4
    7.309136421,      5.6339409,     7.87364026,    23.47063042,              4
    7.319148936,    5.857910836,    8.048140553,    23.27821916,              4
    7.329161452,    6.076933807,    8.242051632,    23.12028941,              4
    7.339173967,     6.29344559,    8.453683337,    22.99765362,              4
    7.349186483,    6.509469364,    8.681175846,    22.91132485,              4
    7.359198999,    6.726640013,    8.922480709,    22.86246658,              4
    7.369211514,    6.946224082,    9.175335755,    22.85234126,              4
     7.37922403,    7.169135249,    9.437236442,     22.8822549,              4
    7.389236546,    7.395945369,    9.705406286,    22.95349528,              4
    7.399249061,     7.62689146,    9.976769208,    23.06726182,              4
    7.409261577,    7.861879235,    10.24792691,    23.22458543,              4
    7.419274093,    8.100484003,    10.51514477,    23.42623738,              4
    7.429286608,     8.34195008,    10.77434995,    23.67262703,              4
    7.439299124,    8.585190067,     11.0211458,    23.96368938,              4
     7.44931164,     8.82878564,    11.25084647,    24.29876477,              4
    7.459324155,    9.070991723,    11.45853564,    24.67647483,              4
    7.469336671,    9.309746115,    11.63915236,    25.09460064,              4
    7.479349186,    9.542686739,      11.787606,    25.54997101,              4
    7.489361702,    9.767178666,    11.89892057,    26.03837091,              4
    7.499374218,    9.980352856,    11.96840613,    26.55448141,              4
    7.509386733,    10.17915818,    11.99185244,     27.0918631,              4
    7.519399249,    10.36042761,    11.96573639,    27.64299479,              4
    7.529411765,    10.52095849,    11.88743188,    28.19937689,              4
     7.53942428,    10.65760583,    11.75540776,    28.75170525,              4
    7.549436796,    10.76738602,    11.56939756,    29.29011548,              4
    7.559449312,    10.84758717,     11.3305243,    29.80449115,              4
    7.569461827,    10.89588089,    11.04136509,    30.28482108,              4
    7.579474343,    10.91042931,    10.70594346,    30.72158445,              4
    7.589486859,    10.88998072,    10.32964292,    31.10613624,              4
    7.599499374,    10.83394694,    9.919041841,    31.43106313,              4
     7.60951189,    10.74245643,    9.481677304,    31.69048058,              4
    7.619524406,    10.61637852,    9.025752713,    31.88024649,              4
    7.629536921,    10.45731594,    8.559809594,    31.99807453,              4
    7.639549437,     10.2675653,    8.092387661,    32.04354071,              4
    7.649561952,    10.05004754,    7.631697926,    32.01798691,              4
    7.659574468,    9.808212579,    7.185331574,    31.92433564,              4
    7.669586984,    9.545924479,     6.76002285,    31.76683708,              4
    7.679599499,    9.267334316,    6.361477998,    31.55077419,              4
    7.689612015,    8.976748684,    5.994275417,    31.28215217,              4
    7.699624531,    8.678501357,     5.66183551,    30.96739644,              4
    7.709637046,    8.376834773,    5.366453098,    30.61307857,              4
    7.719649562,    8.075796605,    5.109381249,    30.22568378,              4
    7.729662078,     7.77915507,    4.890953106,    29.81142753,              4
    7.739674593,    7.490334873,    4.710727784,    29.37612301,              4
    7.749687109,    7.212374164,    4.567647278,     28.9250969,              4
    7.759699625,    6.947901476,    4.460193191,    28.46314766,              4
     7.76971214,    6.699130647,    4.386534542,     27.9945388,              4
    7.779724656,    6.467871037,    4.344660469,    27.52301894,              4
    7.789737171,     6.25554998,    4.332494099,    27.05186087,              4
    7.799749687,    6.063244392,    4.347985945,    26.58391256,              4
    7.809762203,    5.891718547,    4.389186815,    26.12165455,              4
    7.819774718,    5.741465374,    4.454301419,    25.66725926,              4
    7.829787234,    5.612748979,     4.54172457,     25.2226491,              4
     7.83979975,    5.505646538,    4.650062291,     24.7895514,              4
    7.849812265,    5.420088113,     4.77814021,    24.36954905,              4
    7.859824781,    5.355893323,    4.925001539,    23.96412645,              4
    7.869837297,    5.312804144,    5.089896672,    23.57471075,              4
    7.879849812,    5.290513397,    5.272266142,    23.20270878,              4
    7.889862328,    5.288688672,    5.471718302,    22.84954017,              4
    7.899874844,    5.306991635,    5.688002744,    22.51666712,              4
    7.909887359,    5.345092746,    5.920980149,    22.20562153,              4
    7.919899875,    5.402681486,    6.170588898,    21.91802952,              4
     7.92991239,    5.479472227,     6.43680857,    21.65563395,              4
    7.939924906,    5.575205861,     6.71962016,    21.42031468,              4
    7.949937422,    5.689647291,    7.018962724,    21.21410647,              4
    7.959949937,    5.822578834,    7.334685998,    21.03921397,              4
    7.969962453,    5.973789551,    7.666498534,    20.89802291,              4
    7.979974969,    6.143060449,    8.013910869,    20.79310632,              4
    7.989987484,    6.330145491,    8.376173434,    20.72722406,              4
              8,    6.534748285,    8.752209127,    20.70331337,              4
              0,     9.14233266,    3.905366339,   -12.72905687,              5
  0.01001251564,    8.618636028,    8.154265061,   -11.99333827,              5
  0.02002503129,    8.572198932,    12.03556773,   -10.89105345,              5
  0.03003754693,    8.918535812,    15.72365728,   -9.435864599,              5
  0.04005006258,    9.599047958,    19.34166863,   -7.574652893,              5
  0.05006257822,    10.57331003,    22.95688683,   -5.201710302,              5
  0.06007509387,    11.81166771,    26.57547048,   -2.165352585,              5
  0.07008760951,    13.28804798,    30.13345468,    1.726319381,              5
  0.08010012516,    14.97258865,     33.4845996,    6.692713998,              5
   0.0901126408,    16.82378975,    36.38917891,    12.95102036,              5
   0.1001251564,    18.78032866,    38.51217565,    20.65764434,              5
   0.1101376721,    20.75351336,    39.44374739,    29.81285758,              5
   0.1201501877,    22.62253676,     38.7555926,     40.1388616,              5
   0.1301627034,    24.23584235,    36.09779477,    50.97953416,              5
    0.140175219,    25.42203759,    31.31821045,    61.31081634,              5
   0.1501877347,    26.01165488,    24.55952276,    69.93898787,              5
   0.1602002503,    25.86644166,     16.2816645,    75.85379347,              5
    0.170212766,    24.90796395,    7.186654308,      78.561292,              5
   0.1802252816,    23.13583298,   -1.928165376,    78.20720168,              5
   0.1902377972,    20.62943315,   -10.33237868,    75.45124438,              5
   0.2002503129,    17.53325196,    -17.4882483,    71.20633853,              5
   0.2102628285,    14.03110194,   -23.11067807,    66.38438689,              5
   0.2202753442,    10.31692394,    -27.1567671,    61.72805285,              5
   0.2302878598,    6.569554834,   -29.76154929,    57.74101908,              5
   0.2403003755,    2.936444422,   -31.15014022,      54.692958,              5
   0.2503128911,  -0.4722140421,   -31.55750472,    52.66531186,              5
   0.2603254068,    -3.58074311,   -31.17608534,    51.60848784,              5
   0.2703379224,   -6.340277333,   -30.13617278,    51.39188712,              5
    0.280350438,   -8.719866878,   -28.51236337,    51.83953931,              5
   0.2903629537,   -10.69911653,   -26.34495709,    52.75236127,              5
   0.3003754693,   -12.26370058,   -23.66595417,    53.92200498,              5
    0.310387985,   -13.40392594,   -20.52216555,    55.14166824,              5
   0.3204005006,    -14.1157499,   -16.99078586,     56.2176011,              5
   0.3304130163,    -14.4032535,    -13.1850799,     56.9826093,              5
   0.3404255319,   -14.28143614,   -9.249836643,    57.31045118,              5
   0.3504380476,   -13.77827619,   -5.348149644,    57.12822786,              5
   0.3604505632,   -12.93526353,   -1.642768912,    56.42317651,              5
   0.3704630788,   -11.80601407,    1.723616923,    55.24102302,              5
   0.3804755945,   -10.45305097,    4.644649655,    53.67513656,              5
   0.3904881101,    -8.94328091,    7.059595965,    51.84846087,              5
   0.4005006258,   -7.342993223,     8.95412788,    49.89243919,              5
   0.4105131414,   -5.713281112,    10.35343908,    47.92786775,              5
   0.4205256571,   -4.106609093,     11.3104788,    46.05150049,              5
   0.4305381727,   -2.564900304,    11.89285361,    44.32992914,              5
   0.4405506884,   -1.119124913,    12.17142026,    42.79994593,              5
    0.450563204,   0.2099296043,    12.21225874,    41.47319822,              5
   0.4605757196,    1.410162518,    12.07230818,    40.34270801,              5
   0.4705882353,    2.476377084,    11.79799596,    39.38939484,              5
   0.4806007509,    3.408538971,    11.42582456,    38.58756455,              5
   0.4906132666,     4.21026753,    10.98394627,     37.9090196,              5
   0.5006257822,    4.887635404,    10.49402049,    37.32586845,              5
   0.5106382979,    5.448273912,    9.972935218,    36.81228947,              5
   0.5206508135,    5.900740043,    9.434200106,    36.34553035,              5
   0.5306633292,    6.254086049,    8.888964439,    35.90637941,              5
   0.5406758448,    6.517573888,    8.346693213,    35.47928282,              5
   0.5506883605,    6.700485821,    7.815569638,    35.05222786,              5
   0.5607008761,    6.811994202,    7.302700724,    34.61647334,              5
   0.5707133917,    6.861064855,    6.814196856,    34.16618352,              5
   0.5807259074,    6.856378055,    6.355183951,    33.69800751,              5
    0.590738423,    6.806258644,    5.929792316,     33.2106371,              5
   0.6007509387,    6.718612012,    5.541152169,    32.70436968,              5
   0.6107634543,    6.600866027,    5.191413237,    32.18069789,              5
     0.62077597,    6.459920748,    4.881795642,    31.64194162,              5
   0.6307884856,    6.302108238,    4.612671711,    31.09093278,              5
   0.6408010013,    6.133164585,    4.383673319,     30.5307579,              5
   0.6508135169,    5.958215458,    4.193816678,    29.96455844,              5
   0.6608260325,     5.78177558,    4.041635622,    29.39538556,              5
   0.6708385482,    5.607761585,    3.925314952,    28.82610291,              5
   0.6808510638,    5.439516921,    3.842816792,     28.2593297,              5
   0.6908635795,    5.279846908,    3.791994698,    27.69741595,              5
   0.7008760951,    5.131061687,    3.770692166,    27.14244183,              5
   0.7108886108,    4.995024735,    3.776823856,    26.59623411,              5
   0.7209011264,    4.873204647,    3.808439332,    26.06039368,              5
   0.7309136421,    4.766728116,    3.863770133,    25.53632944,              5
   0.7409261577,    4.676432318,    3.941261713,    25.02529514,              5
   0.7509386733,    4.602915257,    4.039592185,    24.52842659,              5
    0.760951189,     4.54658295,    4.157679952,    24.04677786,              5
   0.7709637046,     4.50769265,    4.294682216,    23.58135559,              5
   0.7809762203,    4.486391607,    4.449986227,    23.13315113,              5
   0.7909887359,    4.482751069,    4.623194794,    22.70317051,              5
   0.8010012516,    4.496795441,    4.814107325,    22.29246267,              5
   0.8110137672,     4.52852663,    5.022697278,    21.90214619,              5
   0.8210262829,    4.577943695,    5.249086608,    21.53343504,              5
   0.8310387985,    4.645057986,    5.493517456,    21.18766376,              5
   0.8410513141,    4.729903933,    5.756321036,    20.86631239,              5
   0.8510638298,    4.832545643,    6.037883411,    20.57103125,              5
   0.8610763454,     4.95307942,    6.338607596,    20.30366576,              5
   0.8710888611,    5.091632238,    6.658871218,    20.06628096,              5
   0.8811013767,    5.248356136,    6.998978803,    19.86118527,              5
   0.8911138924,    5.423418402,    7.359107624,     19.6909527,              5
    0.901126408,    5.616987324,    7.739245992,    19.55844229,              5
   0.9111389237,    5.829213191,    8.139122904,    19.46681275,              5
   0.9211514393,    6.060204163,    8.558128123,    19.41953012,              5
   0.9311639549,    6.309996559,    8.995222092,    19.42036492,              5
   0.9411764706,    6.578519112,    9.448835638,     19.4733747,              5
   0.9511889862,    6.865550765,    9.916760278,    19.58286689,              5
   0.9612015019,    7.170671716,    10.39603117,    19.75333542,              5
   0.9712140175,    7.493207661,    10.88280638,    19.98936406,              5
   0.9812265332,    7.832167532,    11.37224841,    20.29548843,              5
   0.9912390488,     8.18617562,    11.85841643,    20.67600836,              5
    1.001251564,      8.5533997,     12.3341809,    21.13474317,              5
     1.01126408,     8.93147782,    12.79117557,    21.67472447,              5
    1.021276596,    9.317447595,    13.21980498,    22.29782504,              5
    1.031289111,    9.707683333,    13.60932799,    23.00432916,              5
    1.041301627,     10.0978478,    13.94803899,    23.79245904,              5
    1.051314143,    10.48286692,    14.22356614,    24.65788469,              5
    1.061326658,    10.85693684,    14.42330105,    25.59325903,              5
    1.071339174,    11.21357326,    14.53496347,    26.58783511,              5
     1.08135169,    11.54571228,    14.54728974,    27.62723504,              5
    1.091364205,    11.84587003,    14.45081354,    28.69344555,              5
    1.101376721,    12.10636438,    14.23868526,    29.76510995,              5
    1.111389237,    12.31959647,    13.90745519,    30.81816455,              5
    1.121401752,    12.47838234,    13.45773013,    31.82683033,              5
    1.131414268,    12.57631712,      12.894609,    32.76491822,              5
    1.141426783,    12.60814631,    12.22781391,    33.60734836,              5
    1.151439299,    12.57011307,      11.471461,    34.33173231,              5
    1.161451815,    12.46024786,    10.64345754,    34.91983542,              5
     1.17146433,    12.27856883,    9.764562188,    35.35873668,              5
    1.181476846,    12.02716816,    8.857193541,    35.64153851,              5
    1.191489362,     11.7101707,    7.944109997,    35.76754364,              5
    1.201501877,    11.33356463,    7.047100971,    35.74189673,              5
    1.211514393,    10.90491827,     6.18582446,    35.57476638,              5
    1.221526909,    10.43300889,    5.376898997,    35.28020163,              5
    1.231539424,    9.927397896,    4.633316417,    34.87482656,              5
     1.24155194,    9.397989748,    3.964194523,    34.37653425,              5
    1.251564456,    8.854610226,    3.374844943,     33.8033135,              5
    1.261576971,    8.306633698,    2.867098413,    33.17229852,              5
    1.271589487,    7.762680169,    2.439811117,    32.49908462,              5
    1.281602003,    7.230393264,    2.089471527,    31.79731118,              5
    1.291614518,     6.71630109,    1.810834775,      31.078482,              5
    1.301627034,    6.225754459,    1.597526731,    30.35197536,              5
    1.311639549,    5.762931686,    1.442578152,    29.62518923,              5
    1.321652065,    5.330896333,    1.338867002,    28.90377023,              5
    1.331664581,      4.9316934,    1.279461887,    28.19188214,              5
    1.341677096,    4.566470248,    1.257870459,    27.49248103,              5
    1.351689612,    4.235610269,    1.268203516,    26.80757406,              5
    1.361702128,    3.938869594,    1.305268961,    26.13844869,              5
    1.371714643,    3.675509531,    1.364610677,    25.48586633,              5
    1.381727159,    3.444419645,      1.4425065,    24.85021946,              5
    1.391739675,    3.244228331,    1.535937696,    24.23165506,              5
     1.40175219,    3.073399267,    1.642540198,    23.63016847,              5
    1.411764706,     2.93031336,    1.760545618,    23.04567305,              5
    1.421777222,    2.813336586,    1.888718097,     22.4780507,              5
    1.431789737,    2.720874737,    2.026291309,    21.92718779,              5
    1.441802253,    2.651416394,    2.172908576,    21.39300083,              5
    1.451814768,    2.603565613,    2.328567921,    20.87545489,              5
    1.461827284,    2.576065843,    2.493573084,    20.37457776,              5
      1.4718398,    2.567816567,    2.668490876,    19.89047154,              5
    1.481852315,    2.577883998,    2.854114787,    19.42332373,              5
    1.491864831,    2.605507077,    3.051434458,     18.9734185,              5
    1.501877347,    2.650099815,    3.261610352,    18.54114959,              5
    1.511889862,    2.711250869,    3.485952811,    18.12703522,              5
    1.521902378,    2.788721063,    3.725904532,    17.73173585,              5
    1.531914894,     2.88243941,    3.983025375,    17.35607531,              5
    1.541927409,    2.992498007,    4.258978308,    17.00106583,              5
    1.551939925,    3.119146037,    4.555515135,     16.6679375,              5
    1.561952441,    3.262782947,    4.874460497,    16.35817281,              5
    1.571964956,    3.423950702,     5.21769243,    16.07354655,              5
    1.581977472,    3.603324874,    5.587117485,    15.81617187,              5
    1.591989987,    3.801704135,    5.984638103,    15.58855261,              5
    1.602002503,    4.019997532,    6.412109538,    15.39364225,              5
    1.612015019,    4.259208733,    6.871283174,    15.23490924,              5
    1.622027534,    4.520416177,    7.363732597,    15.11640808,              5
     1.63204005,    4.804747819,    7.890758245,    15.04285467,              5
    1.642052566,    5.113348862,    8.453266052,    15.01970311,              5
    1.652065081,    5.447340581,     9.05161513,    15.05321966,              5
    1.662077597,    5.807768036,    9.685429621,    15.15054687,              5
    1.672090113,    6.195534194,    10.35337031,    15.31974807,              5
    1.682102628,    6.611317806,    11.05286314,     15.5698178,              5
